time,seconds_elapsed,z,y,x
1717013016006125000,235.041125,1.6966124773025513,2.1810250282287598,2.618000030517578
1717013016016008200,235.05100830078126,1.950850009918213,2.0948123931884766,2.5957250595092773
1717013016025891300,235.06089135742187,2.147749900817871,2.023587465286255,2.6020500659942627
1717013016035774700,235.07077465820313,2.2925374507904053,1.9650124311447144,2.6500375270843506
1717013016045657900,235.08065795898438,2.380812406539917,1.8543249368667603,2.7308874130249023
1717013016055541000,235.090541015625,2.3915374279022217,1.6064125299453735,2.833050012588501
1717013016065424400,235.10042431640625,2.3127501010894775,1.1913000345230103,2.961750030517578
1717013016075307800,235.11030786132812,2.1499500274658203,0.7550125122070312,3.1065375804901123
1717013016085191000,235.12019091796876,1.8657374382019043,0.35804998874664307,3.204437494277954
1717013016095074000,235.1300739746094,1.4507625102996826,-0.022962499409914017,3.2300124168395996
1717013016104957400,235.13995751953124,1.0452749729156494,-0.3708375096321106,3.191649913787842
1717013016114840300,235.14984033203126,0.8611624836921692,-0.6613749861717224,3.09594988822937
1717013016124723700,235.1597236328125,1.0432125329971313,-0.7720624804496765,2.947999954223633
1717013016134606800,235.16960693359374,1.5742374658584595,-0.6220499873161316,2.781899929046631
1717013016144490200,235.179490234375,2.2776875495910645,-0.3218874931335449,2.6159374713897705
1717013016154373400,235.1893732910156,2.959825038909912,0.013337500393390656,2.429762601852417
1717013016164256500,235.19925659179688,3.534437417984009,0.4197874963283539,2.196700096130371
1717013016174139600,235.2091396484375,3.949549913406372,0.896637499332428,1.8411250114440918
1717013016184023000,235.21902294921875,4.1740875244140625,1.3095500469207764,1.2846624851226807
1717013016193906200,235.22890625,4.2612624168396,1.522262454032898,0.5556374788284302
1717013016203789600,235.23878955078126,4.360262393951416,1.564887523651123,-0.20212499797344208
1717013016213672700,235.24867260742187,4.547537326812744,1.5446749925613403,-0.8151000142097473
1717013016223556000,235.25855615234374,4.762587547302246,1.4234000444412231,-1.209862470626831
1717013016233439200,235.26843920898438,4.938175201416016,1.1966625452041626,-1.4004374742507935
1717013016243322400,235.278322265625,5.045562267303467,0.9860125184059143,-1.434399962425232
1717013016253205500,235.28820556640625,5.057387351989746,0.9040625095367432,-1.4195499420166016
1717013016263088600,235.29808862304688,4.954124927520752,0.934862494468689,-1.5003999471664429
1717013016272972000,235.30797192382812,4.709374904632568,1.0327625274658203,-1.7920374870300293
1717013016282855200,235.3178552246094,4.336887359619141,1.1519750356674194,-2.290062427520752
1717013016292738600,235.32773852539063,3.937725067138672,1.1743874549865723,-2.877462387084961
1717013016302621700,235.33762158203126,3.610062599182129,1.009387493133545,-3.341525077819824
1717013016312504800,235.3475048828125,3.3269500732421875,0.7464874982833862,-3.5415875911712646
1717013016322388200,235.35738818359374,3.0566248893737793,0.43683749437332153,-3.474487543106079
1717013016332271400,235.36727124023437,2.8406124114990234,0.07081250101327896,-3.238262414932251
1717013016342154800,235.37715478515625,2.7458748817443848,-0.20281249284744263,-3.075462579727173
1717013016352038000,235.38703784179688,2.724562406539917,-0.24323749542236328,-3.1733624935150146
1717013016361921300,235.39692138671876,2.711775064468384,-0.09212499856948853,-3.6745500564575195
1717013016371804200,235.40680419921875,2.779974937438965,0.22618749737739563,-4.488687515258789
1717013016381687300,235.4166872558594,2.9236624240875244,0.5740625262260437,-5.311349868774414
1717013016391570700,235.42657080078126,2.908674955368042,0.7688999772071838,-5.888162612915039
1717013016401453800,235.43645385742187,2.547874927520752,0.8263750076293945,-6.128650188446045
1717013016411337200,235.44633715820314,1.8892500400543213,0.7943375110626221,-6.134012699127197
